resource_id,title,fields,granularity,months,years,start_year,end_year,year_span,duration_type,region,category
0a5464bc-ddf5-4786-aa71-845319a82a6b,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during January 2003,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['january'],[2003],2003,2003,1,specific_month,sub-basin,rainfall
1f38f7af-f8f0-43f6-99bd-50d05929b626,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during February 2003,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['february'],[2003],2003,2003,1,specific_month,sub-basin,rainfall
59166d91-993e-47d6-9acc-0482df0e3447,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during February 2003,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['february'],[2003],2003,2003,1,specific_month,,rainfall
bfb35197-5c67-44bb-ab46-20217f62cbbd,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during March 2003,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['march'],[2003],2003,2003,1,specific_month,sub-basin,rainfall
7cb821e3-d6df-429a-bb3a-9c6d8a8af8c1,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during March 2003,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['march'],[2003],2003,2003,1,specific_month,,rainfall
2a217d7b-ca1a-4913-9fd3-c429b81fe77d,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during April 2003,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['april'],[2003],2003,2003,1,specific_month,,rainfall
fe548f79-33ed-4be8-a16e-ce795d570a4a,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during May 2003,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['may'],[2003],2003,2003,1,specific_month,,rainfall
114a0656-3b32-4d71-acd3-942fc590d9fe,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during April 2003,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['april'],[2003],2003,2003,1,specific_month,sub-basin,rainfall
a3e96b71-dde1-444a-b364-8037f010dc85,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during May 2003,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['may'],[2003],2003,2003,1,specific_month,sub-basin,rainfall
e6435d0e-9707-4fa8-93a3-17de62ef9a84,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during June 2003,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['june'],[2003],2003,2003,1,specific_month,,rainfall
22349dfa-a587-4d2e-800e-2ce10b8baba9,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during July 2003,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['july'],[2003],2003,2003,1,specific_month,sub-basin,rainfall
970d80ab-7b37-4be7-9d1c-9e16db80a81e,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during July 2003,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['july'],[2003],2003,2003,1,specific_month,,rainfall
3c86b1a3-f427-448b-b923-f44dee24f308,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during June 2003,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['june'],[2003],2003,2003,1,specific_month,sub-basin,rainfall
68be8e45-dcf4-4215-a79e-403db243b243,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during August 2003,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['august'],[2003],2003,2003,1,specific_month,,rainfall
90ba797d-9f9a-4cd0-a42d-5ce12b95786f,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during August 2003,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['august'],[2003],2003,2003,1,specific_month,sub-basin,rainfall
39c0655d-8311-42e2-9e6d-53f6721beaa5,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during September 2003,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['september'],[2003],2003,2003,1,specific_month,,rainfall
fe2000d6-3f31-45de-9184-6b48192ef577,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during September 2003,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['september'],[2003],2003,2003,1,specific_month,sub-basin,rainfall
aa562b5a-abc9-4f4e-a6f4-20a430b42a06,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during October 2003,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['october'],[2003],2003,2003,1,specific_month,,rainfall
46518126-66d6-479d-85a4-734857a20405,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during October 2003,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['october'],[2003],2003,2003,1,specific_month,sub-basin,rainfall
1d6e99c7-9e58-4cc3-955d-d39268d77c9f,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during November 2003,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['november'],[2003],2003,2003,1,specific_month,sub-basin,rainfall
68a5464d-3452-4bbf-9fef-0a2139ae047d,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during November 2003,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['november'],[2003],2003,2003,1,specific_month,,rainfall
41781a8b-4fc7-4d5e-8368-fba8d79c4d5f,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during January 2004,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['january'],[2004],2004,2004,1,specific_month,,rainfall
34f8d351-de71-4475-8313-fdf1277cde0f,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during December 2003,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['december'],[2003],2003,2003,1,specific_month,sub-basin,rainfall
eed11aba-0264-4c6a-b17b-1e3f236ea583,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during December 2003,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['december'],[2003],2003,2003,1,specific_month,,rainfall
23e58572-6b9a-4a66-a737-0fb68c83c788,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during January 2004,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['january'],[2004],2004,2004,1,specific_month,sub-basin,rainfall
df3312a1-c683-4606-a991-2112e80f156d,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during February 2004,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['february'],[2004],2004,2004,1,specific_month,,rainfall
7b477092-e3fe-4ff5-90ca-723a8ce25ca6,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during February 2004,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['february'],[2004],2004,2004,1,specific_month,sub-basin,rainfall
3316c41c-1c26-4e9a-9a29-1d0f7f2651e5,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during March 2004,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['march'],[2004],2004,2004,1,specific_month,,rainfall
659fed88-8f8f-4635-8b83-e15521914a6b,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during March 2004,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['march'],[2004],2004,2004,1,specific_month,sub-basin,rainfall
b9b28c9a-a8e2-4588-a291-7d691318a3f4,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during April 2004,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['april'],[2004],2004,2004,1,specific_month,,rainfall
d73ff9d5-9d2b-4756-bddd-62a17284260a,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during April 2004,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['april'],[2004],2004,2004,1,specific_month,sub-basin,rainfall
9f0bf72d-50e5-4dc1-bd6a-03da35a766e6,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during May 2004,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['may'],[2004],2004,2004,1,specific_month,sub-basin,rainfall
c41ceff3-b059-4cfd-bcc7-864bc07a4b8a,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during May 2004,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['may'],[2004],2004,2004,1,specific_month,,rainfall
1a8ee42e-1414-41f6-b3e6-ec0a0539b6b6,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during June 2004,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['june'],[2004],2004,2004,1,specific_month,sub-basin,rainfall
ceaff06d-183a-40ad-a873-bdd1e061ddf6,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during June 2004,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['june'],[2004],2004,2004,1,specific_month,,rainfall
0feac087-d36f-4154-b7c1-7f854619a844,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during July 2004,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['july'],[2004],2004,2004,1,specific_month,,rainfall
2dc76281-4edd-4f17-862c-cfd20870a68f,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during July 2004,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['july'],[2004],2004,2004,1,specific_month,sub-basin,rainfall
dd36deb0-6b08-4da0-b432-a29088b43cdb,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during August 2004,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['august'],[2004],2004,2004,1,specific_month,sub-basin,rainfall
9dcc86b7-57fd-4afb-843c-154b3f7d74e8,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during August 2004,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['august'],[2004],2004,2004,1,specific_month,,rainfall
2454ffa6-2abb-42d1-8cf8-09009f11e73b,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during September 2004,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['september'],[2004],2004,2004,1,specific_month,,rainfall
0c3bfd7e-36aa-4145-b63d-d0d994fb83de,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during October 2004,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['october'],[2004],2004,2004,1,specific_month,,rainfall
44867072-ef3a-487f-857d-621ce780ed98,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during November 2004,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['november'],[2004],2004,2004,1,specific_month,,rainfall
e1188d05-451d-4ed5-8c8c-fa12271feac5,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during October 2004,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['october'],[2004],2004,2004,1,specific_month,sub-basin,rainfall
dbe3f696-7861-40ad-b256-27f1fbfc8fc8,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during December 2004,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['december'],[2004],2004,2004,1,specific_month,,rainfall
b4bd7ddd-c8d9-413a-9a30-3477ee03d68e,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during November 2004,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['november'],[2004],2004,2004,1,specific_month,sub-basin,rainfall
7921ad03-f8f8-4f38-ba29-794b3bd2efb6,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during January 2005,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['january'],[2005],2005,2005,1,specific_month,,rainfall
13744c6b-2b77-41ed-8b00-eddd92a93c5c,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during January 2005,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['january'],[2005],2005,2005,1,specific_month,sub-basin,rainfall
fa8baae7-a7c9-41f5-ac42-4415e6143696,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during December 2004,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['december'],[2004],2004,2004,1,specific_month,sub-basin,rainfall
7bde29f6-37e9-4851-bd4f-46285d852351,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during February 2005,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['february'],[2005],2005,2005,1,specific_month,sub-basin,rainfall
e3d40129-0cf9-4f38-b09f-e3f9889ebf53,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during February 2005,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['february'],[2005],2005,2005,1,specific_month,,rainfall
b324314c-d18a-41b7-b3f3-473ce18f004d,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during March 2005,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['march'],[2005],2005,2005,1,specific_month,,rainfall
b6c040cf-20d7-4807-8156-a8e923844623,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during March 2005,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['march'],[2005],2005,2005,1,specific_month,sub-basin,rainfall
3b086afc-70a6-4668-ad80-45467beae2dc,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during April 2005,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['april'],[2005],2005,2005,1,specific_month,sub-basin,rainfall
56f34c11-075b-412a-a47a-e162c1995524,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during April 2005,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['april'],[2005],2005,2005,1,specific_month,,rainfall
72a32f7b-08ce-46bd-8dba-b45bba45d9ad,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during May 2005,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['may'],[2005],2005,2005,1,specific_month,,rainfall
27c3d410-415d-43d4-828d-1eaafdc0ebb6,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during June 2005,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['june'],[2005],2005,2005,1,specific_month,,rainfall
b796927b-1936-4c1f-a720-8e42f682bd6b,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during May 2005,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['may'],[2005],2005,2005,1,specific_month,sub-basin,rainfall
413ccc87-6d06-4476-a036-faf4314a180e,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during June 2005,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['june'],[2005],2005,2005,1,specific_month,sub-basin,rainfall
22cfabb4-17d5-46d9-a80c-76308a303622,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during July 2005,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['july'],[2005],2005,2005,1,specific_month,,rainfall
9c6878d6-fc83-4422-b7e2-2c49d4040688,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during August 2005,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['august'],[2005],2005,2005,1,specific_month,,rainfall
a61b1e5f-377e-40c7-a1da-127327d4f199,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during July 2005,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['july'],[2005],2005,2005,1,specific_month,sub-basin,rainfall
67b636ff-6cf7-40b3-95bb-7c3585c21534,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during September 2005,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['september'],[2005],2005,2005,1,specific_month,,rainfall
761d1384-9e0a-4748-a44d-62a2a9c1de58,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during September 2005,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['september'],[2005],2005,2005,1,specific_month,sub-basin,rainfall
5a4b838b-dc9b-432e-bfd7-16010161d318,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during August 2005,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['august'],[2005],2005,2005,1,specific_month,sub-basin,rainfall
e7383e17-f184-429a-800e-2c813e53542d,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during October 2005,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['october'],[2005],2005,2005,1,specific_month,,rainfall
2ad9d36c-5fcc-48ac-81e2-af90bd324d84,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during October 2005,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['october'],[2005],2005,2005,1,specific_month,sub-basin,rainfall
6c3d54f6-4c7f-4280-88c2-9853c62333a0,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during November 2005,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['november'],[2005],2005,2005,1,specific_month,,rainfall
01b21f82-9ca9-4082-a301-1ce6dc248b69,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during November 2005,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['november'],[2005],2005,2005,1,specific_month,sub-basin,rainfall
6627243f-c4ea-474f-9d62-4cdd3561d778,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during January 2006,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['january'],[2006],2006,2006,1,specific_month,,rainfall
b2c6c75d-6ac4-4f9e-b518-cc451515c5a4,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during December 2005,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['december'],[2005],2005,2005,1,specific_month,sub-basin,rainfall
1c89dcdc-ba2c-4db5-9bb8-1f3f0bc23be7,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during December 2005,"['document_id', '_state_', 'district', 'date', 'year', 'month', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['december'],[2005],2005,2005,1,specific_month,,rainfall
cb3f7cfe-d17d-4763-9c1f-767c1fc542ed,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during January 2006,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['january'],[2006],2006,2006,1,specific_month,sub-basin,rainfall
c65efeb8-40ee-4ef7-adb1-e30b6a877366,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during February 2006,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['february'],[2006],2006,2006,1,specific_month,,rainfall
36507efd-2de4-4649-bdce-0b6c183576af,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during February 2006,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['february'],[2006],2006,2006,1,specific_month,sub-basin,rainfall
3c261446-a963-4426-9687-4f2852b70d98,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during March 2006,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['march'],[2006],2006,2006,1,specific_month,,rainfall
deb30b2d-cf87-4ba9-ba78-45a1cd5e5035,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during April 2006,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['april'],[2006],2006,2006,1,specific_month,sub-basin,rainfall
16a2cae3-b7d1-4bfe-acb6-9421d20afd48,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during March 2006,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['march'],[2006],2006,2006,1,specific_month,sub-basin,rainfall
d4406662-c63d-4477-9315-9abed87add0e,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during April 2006,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['april'],[2006],2006,2006,1,specific_month,,rainfall
e2a99217-c8e0-4648-81a5-7249fee179a4,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during May 2006,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['may'],[2006],2006,2006,1,specific_month,,rainfall
d5452c6c-559f-4ff1-8932-fe5f2a3523c4,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during May 2006,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['may'],[2006],2006,2006,1,specific_month,sub-basin,rainfall
b2815ff7-8637-4e95-a173-fa8672c7adf4,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during June 2006,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['june'],[2006],2006,2006,1,specific_month,sub-basin,rainfall
c814eeb3-f510-4c3d-ac7f-207f946ef8de,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during June 2006,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['june'],[2006],2006,2006,1,specific_month,,rainfall
3dbd016c-5382-455f-b97f-d8415d86dcbc,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during August 2006,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['august'],[2006],2006,2006,1,specific_month,,rainfall
d67d7657-77bc-4890-8241-e10abf18b7c3,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during July 2006,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['july'],[2006],2006,2006,1,specific_month,sub-basin,rainfall
3cfd1a1d-651e-43a2-b142-a9946dac6e13,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during July 2006,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['july'],[2006],2006,2006,1,specific_month,,rainfall
21c2fb3b-b8ea-43ba-b6e9-9135bcbbce9a,Daily Sub-basin-wise Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during August 2006,"['document_id', '_basin_', 'subbasin', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['august'],[2006],2006,2006,1,specific_month,sub-basin,rainfall
eb240064-75c8-421b-a9eb-863fa1bcca4b,Daily Rainfall data from India Meteorological Department (IMD GRID MODEL) Agency during September 2006,"['document_id', '_state_', 'district', 'date', 'year', 'month_', 'avg_rainfall', 'agency_name', 'resource_uuid']",daily,['september'],[2006],2006,2006,1,specific_month,,rainfall
